PERIOD	SM0	SM1	SM2	SM3	SM4	SM5	L2	MC1	MC2	MC3
2.7639579878e-07	2.824524e+00	2.787197e+00	3.180372e+00	2.657083e+00	3.242290e+00	3.629590e+00	2.609844e-01	5.841189e-01	5.841189e-01	5.841189e-01
2.7639579878e-07	2.499509e+00	4.181701e+00	3.181317e+00	4.061425e+00	3.201262e+00	3.075681e+00	3.109443e-01	4.051147e-01	4.051147e-01	4.051147e-01
2.7639579878e-07	2.853756e+00	3.756815e+00	3.378324e+00	2.825039e+00	3.284459e+00	3.119786e+00	3.181524e-01	2.763573e-01	2.763573e-01	2.763573e-01
2.7639579878e-07	4.762912e+00	3.352933e+00	2.974543e+00	3.868524e+00	3.037838e+00	3.016099e+00	3.442509e-01	2.221850e-01	2.221850e-01	2.221850e-01
2.7639579878e-07	3.153055e+00	3.899701e+00	4.128649e+00	3.311153e+00	3.650983e+00	3.787675e+00	2.396086e-01	1.436744e-01	1.436744e-01	1.436744e-01
2.7639579878e-07	4.093983e+00	3.050011e+00	3.344817e+00	3.745040e+00	4.932652e+00	3.627060e+00	3.425110e-01	2.857786e-01	2.857786e-01	2.857786e-01
2.7639579878e-07	4.021947e+00	4.298556e+00	5.120281e+00	4.190801e+00	4.607565e+00	4.193963e+00	2.617301e-01	3.572232e-01	3.572232e-01	3.572232e-01
2.7639579878e-07	3.198126e+00	2.533020e+00	3.050985e+00	3.504851e+00	3.752209e+00	3.786273e+00	2.383658e-01	4.993274e-01	4.993274e-01	4.993274e-01
2.7639579878e-07	3.169230e+00	3.936528e+00	3.676994e+00	3.544807e+00	3.059307e+00	3.668570e+00	2.741579e-01	4.247423e-01	4.247423e-01	4.247423e-01
2.7639579878e-07	3.395381e+00	4.088850e+00	2.972336e+00	3.527135e+00	4.037206e+00	3.143604e+00	2.691868e-01	6.430018e-01	6.430018e-01	6.430018e-01
2.7639579878e-07	3.586834e+00	3.089969e+00	2.918250e+00	3.959325e+00	3.286140e+00	3.200288e+00	3.228750e-01	3.635041e-01	3.635041e-01	3.635041e-01
2.7639579878e-07	3.140024e+00	3.871303e+00	3.225284e+00	3.081615e+00	2.985831e+00	3.540288e+00	2.654584e-01	1.625169e-01	1.625169e-01	1.625169e-01
2.7639579878e-07	2.557821e+00	3.346901e+00	4.205900e+00	4.304160e+00	3.057904e+00	3.536905e+00	3.720892e-01	2.983403e-01	2.983403e-01	2.983403e-01
2.7639579878e-07	4.315687e+00	3.765103e+00	3.889487e+00	2.700333e+00	4.263707e+00	5.072628e+00	2.724180e-01	2.072680e-01	2.072680e-01	2.072680e-01
2.7639579878e-07	3.587818e+00	2.550836e+00	4.004133e+00	3.952011e+00	2.796056e+00	3.765936e+00	2.580018e-01	3.831317e-01	3.831317e-01	3.831317e-01
2.7639579878e-07	3.859640e+00	3.723712e+00	3.188070e+00	4.209272e+00	4.761697e+00	3.526397e+00	2.950367e-01	4.043296e-01	4.043296e-01	4.043296e-01
2.7639579878e-07	3.430420e+00	5.353357e+00	2.822540e+00	2.712359e+00	3.695707e+00	3.977789e+00	2.443311e-01	4.718487e-01	4.718487e-01	4.718487e-01
2.7639579878e-07	3.267513e+00	3.483713e+00	3.485597e+00	3.267313e+00	4.532915e+00	3.760502e+00	2.940425e-01	4.192466e-01	4.192466e-01	4.192466e-01
2.7639579878e-07	3.054132e+00	4.091779e+00	3.375081e+00	4.027792e+00	3.329457e+00	4.185819e+00	3.318231e-01	4.734189e-01	4.734189e-01	4.734189e-01
2.7639579878e-07	3.531054e+00	3.366898e+00	4.034137e+00	4.810869e+00	3.144443e+00	2.854501e+00	2.848459e-01	3.996190e-01	3.996190e-01	3.996190e-01
2.7639579878e-07	3.789159e+00	3.000494e+00	3.623979e+00	2.560024e+00	2.731841e+00	3.760310e+00	2.821117e-01	2.897041e-01	2.897041e-01	2.897041e-01
2.7639579878e-07	3.414673e+00	3.235008e+00	2.613466e+00	3.896081e+00	3.312397e+00	2.961735e+00	2.786319e-01	2.316063e-01	2.316063e-01	2.316063e-01
2.7639579878e-07	4.542047e+00	3.792476e+00	3.823359e+00	4.276877e+00	4.485326e+00	2.917171e+00	2.987650e-01	4.082551e-01	4.082551e-01	4.082551e-01
2.7639579878e-07	3.064929e+00	4.387226e+00	3.124470e+00	3.373992e+00	4.195070e+00	3.125657e+00	2.495508e-01	3.391658e-01	3.391658e-01	3.391658e-01
2.7639579878e-07	3.832525e+00	2.958773e+00	3.774248e+00	3.154690e+00	3.427860e+00	4.394199e+00	2.962795e-01	3.438764e-01	3.438764e-01	3.438764e-01
2.7639579878e-07	3.242348e+00	3.507673e+00	3.556468e+00	4.199018e+00	3.361912e+00	3.507804e+00	2.741579e-01	5.103189e-01	5.103189e-01	5.103189e-01
2.7639579878e-07	3.477608e+00	4.039289e+00	3.820128e+00	4.032150e+00	3.597099e+00	3.405544e+00	3.131813e-01	4.004041e-01	4.004041e-01	4.004041e-01
2.7639579878e-07	3.111920e+00	3.880703e+00	4.551628e+00	3.472314e+00	3.388897e+00	3.073247e+00	2.870829e-01	4.082551e-01	4.082551e-01	4.082551e-01
2.7639579878e-07	3.934443e+00	3.141691e+00	3.056437e+00	3.643221e+00	3.117103e+00	3.668511e+00	3.236207e-01	3.273892e-01	3.273892e-01	3.273892e-01
2.7639579878e-07	4.396305e+00	3.630553e+00	3.946425e+00	4.424376e+00	5.021826e+00	2.606127e+00	2.741579e-01	3.768509e-01	3.768509e-01	3.768509e-01
2.7639579878e-07	3.601817e+00	3.479095e+00	3.355232e+00	3.189054e+00	2.472277e+00	3.560759e+00	2.955338e-01	2.936296e-01	2.936296e-01	2.936296e-01
2.7639579878e-07	2.943674e+00	2.788093e+00	3.796874e+00	3.476317e+00	3.456643e+00	2.788057e+00	2.883257e-01	3.438764e-01	3.438764e-01	3.438764e-01
2.7639579878e-07	3.728644e+00	4.062245e+00	2.887096e+00	3.453245e+00	3.147693e+00	3.731540e+00	2.721695e-01	4.427998e-01	4.427998e-01	4.427998e-01
2.7639579878e-07	3.021479e+00	4.882181e+00	4.299741e+00	4.363687e+00	4.757247e+00	4.400949e+00	2.930482e-01	3.713551e-01	3.713551e-01	3.713551e-01
2.7639579878e-07	2.628279e+00	4.219571e+00	3.914337e+00	2.919001e+00	3.347218e+00	3.733678e+00	2.788805e-01	2.614403e-01	2.614403e-01	2.614403e-01
2.7639579878e-07	3.689752e+00	2.904857e+00	3.561997e+00	3.760640e+00	4.407345e+00	3.544929e+00	3.104472e-01	4.004041e-01	4.004041e-01	4.004041e-01
2.7639579878e-07	4.104100e+00	3.308118e+00	3.272867e+00	2.955876e+00	3.320218e+00	3.189094e+00	2.378687e-01	5.534997e-01	5.534997e-01	5.534997e-01
2.7639579878e-07	3.970030e+00	3.848033e+00	4.345287e+00	3.573217e+00	3.308354e+00	3.782196e+00	3.430081e-01	4.427998e-01	4.427998e-01	4.427998e-01
2.7639579878e-07	3.676337e+00	3.992399e+00	2.873834e+00	4.018907e+00	3.449061e+00	4.052059e+00	3.000078e-01	4.184615e-01	4.184615e-01	4.184615e-01
2.7639579878e-07	3.672722e+00	4.707147e+00	3.868865e+00	4.463412e+00	3.488912e+00	3.671436e+00	2.873314e-01	2.088382e-01	2.088382e-01	2.088382e-01
2.7639579878e-07	3.088696e+00	3.712911e+00	4.178984e+00	3.903808e+00	3.895112e+00	4.022564e+00	3.136784e-01	3.635041e-01	3.635041e-01	3.635041e-01
2.7639579878e-07	3.191401e+00	3.940604e+00	3.197306e+00	3.982431e+00	3.911652e+00	3.970202e+00	3.074645e-01	5.150295e-01	5.150295e-01	5.150295e-01
2.7639579878e-07	3.863594e+00	3.693071e+00	3.263735e+00	3.206028e+00	3.439514e+00	2.786349e+00	2.706781e-01	4.624274e-01	4.624274e-01	4.624274e-01
2.7639579878e-07	4.197199e+00	2.960654e+00	3.099202e+00	3.181271e+00	3.699224e+00	3.717716e+00	2.793776e-01	4.875508e-01	4.875508e-01	4.875508e-01
2.7639579878e-07	3.994825e+00	3.149521e+00	3.890711e+00	3.936073e+00	3.405531e+00	4.006145e+00	3.517076e-01	3.682147e-01	3.682147e-01	3.682147e-01
2.7639579878e-07	3.556474e+00	3.703037e+00	3.339995e+00	3.274802e+00	2.913200e+00	3.872550e+00	2.913083e-01	2.802828e-01	2.802828e-01	2.802828e-01
2.7639579878e-07	3.717950e+00	3.710681e+00	3.402515e+00	3.489366e+00	3.877746e+00	3.493712e+00	3.353029e-01	2.802828e-01	2.802828e-01	2.802828e-01
2.7639579878e-07	3.805208e+00	3.282248e+00	3.969433e+00	4.318003e+00	3.864914e+00	3.961017e+00	2.729151e-01	3.297445e-01	3.297445e-01	3.297445e-01
2.7639579878e-07	3.500853e+00	4.072204e+00	4.002332e+00	3.163306e+00	3.949858e+00	3.710337e+00	2.823603e-01	4.875508e-01	4.875508e-01	4.875508e-01
2.7639579878e-07	3.650026e+00	3.574611e+00	3.082052e+00	4.355240e+00	3.604152e+00	3.082742e+00	2.537763e-01	4.121806e-01	4.121806e-01	4.121806e-01
2.7639579878e-07	4.238261e+00	2.489519e+00	3.393333e+00	2.938084e+00	3.493046e+00	3.697186e+00	2.507936e-01	4.239572e-01	4.239572e-01	4.239572e-01
2.7639579878e-07	3.891589e+00	3.511424e+00	3.207145e+00	3.707516e+00	3.731304e+00	3.714839e+00	2.676955e-01	2.630105e-01	2.630105e-01	2.630105e-01
2.7639579878e-07	3.639925e+00	3.610221e+00	3.266576e+00	3.631379e+00	3.386693e+00	3.932930e+00	3.243664e-01	4.121806e-01	4.121806e-01	4.121806e-01
2.7639579878e-07	3.346790e+00	3.966732e+00	3.673787e+00	3.735381e+00	4.474620e+00	3.001073e+00	2.935453e-01	4.263126e-01	4.263126e-01	4.263126e-01
2.7639579878e-07	3.416156e+00	2.500436e+00	2.707184e+00	3.712446e+00	3.327351e+00	3.175815e+00	2.527821e-01	4.655679e-01	4.655679e-01	4.655679e-01
2.7639579878e-07	2.818935e+00	3.841326e+00	4.158439e+00	3.174752e+00	3.449693e+00	3.199068e+00	2.589960e-01	4.263126e-01	4.263126e-01	4.263126e-01
2.7639579878e-07	3.659123e+00	3.763453e+00	2.604338e+00	2.763014e+00	3.011090e+00	3.341273e+00	3.124356e-01	4.043296e-01	4.043296e-01	4.043296e-01
2.7639579878e-07	3.826045e+00	2.706188e+00	3.625114e+00	3.379432e+00	3.514812e+00	4.233756e+00	2.918054e-01	2.213999e-01	2.213999e-01	2.213999e-01
2.7639579878e-07	3.727405e+00	3.282609e+00	3.675081e+00	3.946778e+00	4.059513e+00	3.509477e+00	3.335630e-01	2.590850e-01	2.590850e-01	2.590850e-01
2.7639579878e-07	4.013445e+00	3.173920e+00	4.117521e+00	4.019129e+00	4.448750e+00	4.356921e+00	2.701810e-01	2.111935e-01	2.111935e-01	2.111935e-01
2.7639579878e-07	3.372180e+00	4.448801e+00	3.614204e+00	3.353194e+00	3.795220e+00	4.000797e+00	2.241981e-01	3.870573e-01	3.870573e-01	3.870573e-01
2.7639579878e-07	3.704974e+00	3.155477e+00	4.155807e+00	3.198209e+00	3.989446e+00	3.796028e+00	2.328975e-01	6.123827e-01	6.123827e-01	6.123827e-01
2.7639579878e-07	2.602517e+00	4.162519e+00	3.462085e+00	3.557630e+00	2.980330e+00	2.858922e+00	2.550191e-01	4.969721e-01	4.969721e-01	4.969721e-01
2.7639579878e-07	3.610236e+00	3.701253e+00	3.237072e+00	2.525730e+00	3.021402e+00	3.872784e+00	2.793776e-01	5.480040e-01	5.480040e-01	5.480040e-01
2.7639579878e-07	3.559872e+00	2.701906e+00	3.962718e+00	4.209172e+00	3.004938e+00	2.883250e+00	3.638869e-01	3.391658e-01	3.391658e-01	3.391658e-01
2.7639579878e-07	3.321258e+00	2.946300e+00	3.158887e+00	4.174553e+00	4.141331e+00	4.544812e+00	2.950367e-01	2.323914e-01	2.323914e-01	2.323914e-01
2.7639579878e-07	2.878129e+00	3.460060e+00	3.851210e+00	3.250879e+00	2.718166e+00	3.847076e+00	3.206380e-01	1.923510e-01	1.923510e-01	1.923510e-01
2.7639579878e-07	3.120701e+00	4.805171e+00	4.681505e+00	4.320922e+00	4.536262e+00	3.166652e+00	2.701810e-01	3.289594e-01	3.289594e-01	3.289594e-01
2.7639579878e-07	3.842225e+00	3.957625e+00	4.033441e+00	3.119565e+00	2.999938e+00	5.107354e+00	2.562619e-01	3.949083e-01	3.949083e-01	3.949083e-01
2.7639579878e-07	4.576074e+00	4.669432e+00	3.151492e+00	3.917887e+00	3.986260e+00	3.537086e+00	3.007535e-01	5.173849e-01	5.173849e-01	5.173849e-01
2.7639579878e-07	3.787986e+00	4.057968e+00	3.323598e+00	3.051095e+00	3.746701e+00	3.506800e+00	2.721695e-01	6.704805e-01	6.704805e-01	6.704805e-01
2.7639579878e-07	3.967765e+00	2.804306e+00	4.519386e+00	2.863616e+00	3.382398e+00	3.888736e+00	3.044818e-01	5.134593e-01	5.134593e-01	5.134593e-01
2.7639579878e-07	2.881868e+00	3.153836e+00	3.047740e+00	3.541113e+00	3.705080e+00	2.878330e+00	2.801233e-01	3.705700e-01	3.705700e-01	3.705700e-01
2.7639579878e-07	2.779260e+00	3.846364e+00	3.408977e+00	3.626228e+00	3.884574e+00	3.200692e+00	2.744065e-01	2.842084e-01	2.842084e-01	2.842084e-01
2.7639579878e-07	3.495476e+00	3.218464e+00	3.206094e+00	4.095042e+00	3.389901e+00	2.921154e+00	3.872512e-01	1.876403e-01	1.876403e-01	1.876403e-01
2.7639579878e-07	3.641907e+00	3.315185e+00	4.030971e+00	4.504274e+00	3.449763e+00	4.198729e+00	3.191467e-01	2.198297e-01	2.198297e-01	2.198297e-01
2.7639579878e-07	3.610978e+00	4.124042e+00	2.698080e+00	3.347084e+00	4.452877e+00	4.578251e+00	2.075448e-01	4.954019e-01	4.954019e-01	4.954019e-01
2.7639579878e-07	3.801327e+00	3.664871e+00	4.690043e+00	3.222066e+00	2.808719e+00	3.023195e+00	2.502965e-01	4.137509e-01	4.137509e-01	4.137509e-01
2.7639579878e-07	2.985721e+00	3.129830e+00	3.854441e+00	3.020796e+00	3.247358e+00	4.030239e+00	2.507936e-01	4.498657e-01	4.498657e-01	4.498657e-01
2.7639579878e-07	3.673846e+00	3.557191e+00	4.014387e+00	3.172864e+00	4.055052e+00	2.862491e+00	2.667012e-01	4.663530e-01	4.663530e-01	4.663530e-01
2.7639579878e-07	3.531608e+00	3.414883e+00	3.998033e+00	3.457371e+00	3.295402e+00	3.735583e+00	3.241178e-01	4.655679e-01	4.655679e-01	4.655679e-01
2.7639579878e-07	3.676411e+00	3.005054e+00	2.704295e+00	4.245316e+00	3.405346e+00	2.795063e+00	2.923026e-01	2.826382e-01	2.826382e-01	2.826382e-01
2.7639579878e-07	2.761551e+00	3.482769e+00	3.447158e+00	3.131918e+00	3.730287e+00	3.178832e+00	3.099501e-01	2.582999e-01	2.582999e-01	2.582999e-01
2.7639579878e-07	3.091459e+00	4.078265e+00	3.104530e+00	3.724199e+00	4.358272e+00	3.797319e+00	2.731637e-01	4.184615e-01	4.184615e-01	4.184615e-01
2.7639579878e-07	4.016515e+00	3.954681e+00	3.991298e+00	3.060226e+00	2.604015e+00	3.432338e+00	2.801233e-01	3.383807e-01	3.383807e-01	3.383807e-01
2.7639579878e-07	4.245436e+00	3.073437e+00	3.806080e+00	3.769039e+00	3.632377e+00	3.495450e+00	2.582503e-01	2.826382e-01	2.826382e-01	2.826382e-01
2.7639579878e-07	3.890784e+00	3.590017e+00	2.894744e+00	4.183874e+00	3.108278e+00	3.739819e+00	3.084587e-01	4.161062e-01	4.161062e-01	4.161062e-01
2.7639579878e-07	4.390244e+00	3.336809e+00	4.163172e+00	3.909922e+00	4.604744e+00	3.692772e+00	2.562619e-01	4.804849e-01	4.804849e-01	4.804849e-01
2.7639579878e-07	3.824021e+00	3.247811e+00	2.986304e+00	4.277271e+00	3.137641e+00	3.489291e+00	2.850944e-01	4.090402e-01	4.090402e-01	4.090402e-01
2.7639579878e-07	2.891379e+00	4.658191e+00	3.777677e+00	3.835637e+00	4.370027e+00	3.511190e+00	3.037362e-01	4.624274e-01	4.624274e-01	4.624274e-01
2.7639579878e-07	3.859734e+00	4.016310e+00	3.975083e+00	3.848685e+00	2.559824e+00	2.787206e+00	2.923026e-01	4.694934e-01	4.694934e-01	4.694934e-01
2.7639579878e-07	3.033750e+00	3.834326e+00	3.682514e+00	3.046558e+00	3.584433e+00	3.993989e+00	3.136784e-01	3.391658e-01	3.391658e-01	3.391658e-01
2.7639579878e-07	3.468588e+00	3.372951e+00	3.179692e+00	3.184877e+00	3.106439e+00	3.269553e+00	3.002564e-01	4.365189e-01	4.365189e-01	4.365189e-01
2.7639579878e-07	2.811387e+00	2.994177e+00	3.552240e+00	3.217458e+00	4.584161e+00	4.522533e+00	2.771406e-01	3.901977e-01	3.901977e-01	3.901977e-01
2.7639579878e-07	4.210660e+00	3.481150e+00	3.284759e+00	3.181650e+00	3.393849e+00	4.010596e+00	2.634700e-01	3.109020e-01	3.109020e-01	3.109020e-01
2.7639579878e-07	4.110844e+00	3.517720e+00	3.390250e+00	4.039036e+00	3.727362e+00	3.678541e+00	3.059732e-01	2.999105e-01	2.999105e-01	2.999105e-01
2.7639579878e-07	3.618884e+00	3.844670e+00	2.931358e+00	4.341496e+00	2.785848e+00	3.981326e+00	2.570075e-01	3.988338e-01	3.988338e-01	3.988338e-01
2.7639579878e-07	3.262509e+00	4.436259e+00	3.641117e+00	3.130456e+00	3.840861e+00	3.610168e+00	2.776377e-01	4.286679e-01	4.286679e-01	4.286679e-01
2.7639579878e-07	3.330122e+00	3.029366e+00	3.201112e+00	4.397028e+00	3.180675e+00	3.598203e+00	2.609844e-01	4.451551e-01	4.451551e-01	4.451551e-01
2.7639579878e-07	3.550365e+00	4.022443e+00	4.643784e+00	3.037821e+00	3.115500e+00	3.194363e+00	3.084587e-01	4.781296e-01	4.781296e-01	4.781296e-01
2.7639579878e-07	3.262655e+00	2.937031e+00	3.341937e+00	3.260573e+00	4.251838e+00	3.758364e+00	2.793776e-01	3.580083e-01	3.580083e-01	3.580083e-01
2.7639579878e-07	4.249899e+00	3.997967e+00	3.997936e+00	3.058112e+00	3.396111e+00	3.182154e+00	2.667012e-01	1.994169e-01	1.994169e-01	1.994169e-01
2.7639579878e-07	4.483102e+00	2.787406e+00	2.987340e+00	3.426027e+00	3.921612e+00	3.694399e+00	3.047304e-01	4.828402e-01	4.828402e-01	4.828402e-01
2.7639579878e-07	3.609971e+00	4.138148e+00	3.118522e+00	3.815565e+00	2.892213e+00	2.686689e+00	2.766435e-01	4.184615e-01	4.184615e-01	4.184615e-01
2.7639579878e-07	2.835666e+00	3.053807e+00	2.863460e+00	2.977663e+00	3.690155e+00	4.194840e+00	2.117702e-01	3.729253e-01	3.729253e-01	3.729253e-01
2.7639579878e-07	3.364906e+00	3.658361e+00	3.981374e+00	2.940435e+00	2.712894e+00	3.785730e+00	2.734123e-01	3.949083e-01	3.949083e-01	3.949083e-01
2.7639579878e-07	3.983691e+00	2.605565e+00	2.502527e+00	4.212374e+00	3.823637e+00	2.909388e+00	2.960309e-01	3.320998e-01	3.320998e-01	3.320998e-01
2.7639579878e-07	2.854876e+00	3.004771e+00	4.823010e+00	3.977142e+00	2.997738e+00	3.954472e+00	3.358000e-01	3.360254e-01	3.360254e-01	3.360254e-01
2.7639579878e-07	3.526646e+00	4.551115e+00	2.840862e+00	3.182206e+00	3.367598e+00	3.067811e+00	2.860886e-01	2.944148e-01	2.944148e-01	2.944148e-01
2.7639579878e-07	4.183731e+00	3.601908e+00	3.971959e+00	3.840331e+00	3.344045e+00	3.629111e+00	2.346374e-01	3.556530e-01	3.556530e-01	3.556530e-01
2.7639579878e-07	3.609765e+00	3.531983e+00	3.385808e+00	3.459151e+00	4.639359e+00	4.226580e+00	2.701810e-01	4.019743e-01	4.019743e-01	4.019743e-01
2.7639579878e-07	3.401418e+00	4.221251e+00	4.127504e+00	3.169080e+00	3.856337e+00	3.503873e+00	2.515393e-01	2.936296e-01	2.936296e-01	2.936296e-01
2.7639579878e-07	3.620017e+00	2.965129e+00	3.732832e+00	3.618569e+00	3.290721e+00	4.914730e+00	2.788805e-01	4.365189e-01	4.365189e-01	4.365189e-01
2.7639579878e-07	3.814928e+00	3.298816e+00	3.384983e+00	3.438453e+00	3.979221e+00	3.284367e+00	2.694354e-01	6.626295e-01	6.626295e-01	6.626295e-01
2.7639579878e-07	2.781540e+00	2.880830e+00	3.507810e+00	3.989977e+00	2.998305e+00	3.698557e+00	2.473138e-01	3.909828e-01	3.909828e-01	3.909828e-01
2.7639579878e-07	3.315058e+00	3.230760e+00	2.835971e+00	3.457913e+00	2.884417e+00	2.903518e+00	2.316548e-01	4.545764e-01	4.545764e-01	4.545764e-01
2.7639579878e-07	2.928150e+00	3.125373e+00	2.710789e+00	3.991323e+00	3.047127e+00	3.273292e+00	3.017477e-01	3.140424e-01	3.140424e-01	3.140424e-01
2.7639579878e-07	3.016184e+00	3.292063e+00	3.891306e+00	3.737215e+00	2.909565e+00	3.384515e+00	3.502162e-01	2.418126e-01	2.418126e-01	2.418126e-01
2.7639579878e-07	2.808340e+00	4.294283e+00	3.411712e+00	3.765168e+00	3.994723e+00	2.939522e+00	3.019963e-01	2.221850e-01	2.221850e-01	2.221850e-01
2.7639579878e-07	4.081770e+00	3.987802e+00	4.494610e+00	3.054256e+00	4.272488e+00	5.467425e+00	3.024934e-01	2.268956e-01	2.268956e-01	2.268956e-01
2.7639579878e-07	3.846504e+00	3.124686e+00	3.385517e+00	3.783776e+00	3.912172e+00	3.456234e+00	2.627243e-01	4.184615e-01	4.184615e-01	4.184615e-01
2.7639579878e-07	4.237283e+00	3.450801e+00	3.913166e+00	3.676224e+00	4.342564e+00	3.532672e+00	2.314062e-01	5.464338e-01	5.464338e-01	5.464338e-01
2.7639579878e-07	3.615917e+00	3.321451e+00	2.839030e+00	4.616150e+00	3.076695e+00	3.625194e+00	2.599902e-01	6.327954e-01	6.327954e-01	6.327954e-01
2.7639579878e-07	3.821449e+00	3.132828e+00	3.453385e+00	3.729688e+00	2.697752e+00	3.059157e+00	2.729151e-01	4.278828e-01	4.278828e-01	4.278828e-01
2.7639579878e-07	2.873554e+00	3.011133e+00	3.519745e+00	3.354561e+00	3.439797e+00	2.487915e+00	2.845973e-01	4.506508e-01	4.506508e-01	4.506508e-01
2.7639579878e-07	3.392316e+00	3.638033e+00	3.499474e+00	2.920510e+00	4.143487e+00	4.260099e+00	3.546903e-01	3.069764e-01	3.069764e-01	3.069764e-01
2.7639579878e-07	3.680686e+00	3.273930e+00	3.115588e+00	2.814937e+00	3.458155e+00	4.899520e+00	3.186496e-01	1.868552e-01	1.868552e-01	1.868552e-01
2.7639579878e-07	3.323232e+00	2.443800e+00	3.664475e+00	3.819204e+00	3.609578e+00	3.455692e+00	3.047304e-01	2.355318e-01	2.355318e-01	2.355318e-01
2.7639579878e-07	3.410797e+00	4.314035e+00	3.440608e+00	4.625059e+00	3.820211e+00	4.142749e+00	2.254408e-01	3.784211e-01	3.784211e-01	3.784211e-01
2.7639579878e-07	4.061075e+00	4.088490e+00	4.363842e+00	4.270018e+00	4.000870e+00	3.453900e+00	2.592445e-01	4.985423e-01	4.985423e-01	4.985423e-01
2.7639579878e-07	3.637307e+00	4.088344e+00	3.433524e+00	4.281719e+00	3.692683e+00	3.422944e+00	2.239495e-01	4.074700e-01	4.074700e-01	4.074700e-01
2.7639579878e-07	2.792975e+00	3.622129e+00	4.822899e+00	3.022405e+00	3.203451e+00	2.599755e+00	3.340601e-01	5.974657e-01	5.974657e-01	5.974657e-01
2.7639579878e-07	3.103878e+00	2.955833e+00	3.272381e+00	3.189019e+00	3.057044e+00	3.621787e+00	2.483080e-01	5.927550e-01	5.927550e-01	5.927550e-01
2.7639579878e-07	3.334255e+00	3.469733e+00	3.471412e+00	3.063983e+00	4.621219e+00	3.803830e+00	3.231236e-01	4.341636e-01	4.341636e-01	4.341636e-01
2.7639579878e-07	4.663926e+00	2.463616e+00	3.735903e+00	3.419610e+00	2.889990e+00	4.032859e+00	2.758978e-01	1.224765e-01	1.224765e-01	1.224765e-01
2.7639579878e-07	3.265105e+00	3.694787e+00	3.827262e+00	4.221351e+00	4.498239e+00	3.388706e+00	3.996790e-01	1.687978e-01	1.687978e-01	1.687978e-01
2.7639579878e-07	4.790924e+00	4.207389e+00	3.520673e+00	3.998602e+00	3.770895e+00	3.447289e+00	2.927997e-01	4.027594e-01	4.027594e-01	4.027594e-01
2.7639579878e-07	3.521585e+00	5.003324e+00	4.395176e+00	3.396747e+00	3.711791e+00	3.917871e+00	2.483080e-01	4.270977e-01	4.270977e-01	4.270977e-01
2.7639579878e-07	3.531834e+00	3.480475e+00	3.732065e+00	4.499106e+00	3.381235e+00	3.696102e+00	2.383658e-01	5.566402e-01	5.566402e-01	5.566402e-01
2.7639579878e-07	2.938094e+00	3.678679e+00	3.016124e+00	3.673776e+00	3.451631e+00	3.042579e+00	3.069674e-01	5.684167e-01	5.684167e-01	5.684167e-01
2.7639579878e-07	2.880088e+00	3.088942e+00	3.740242e+00	2.951569e+00	3.998067e+00	4.264604e+00	3.248635e-01	4.694934e-01	4.694934e-01	4.694934e-01
2.7639579878e-07	3.785310e+00	3.180076e+00	3.389212e+00	3.146277e+00	2.759021e+00	3.284649e+00	2.850944e-01	4.325934e-01	4.325934e-01	4.325934e-01
2.7639579878e-07	3.384366e+00	2.754389e+00	4.035195e+00	3.546051e+00	3.491524e+00	3.085957e+00	3.014992e-01	2.598701e-01	2.598701e-01	2.598701e-01
2.7639579878e-07	3.888867e+00	4.310349e+00	3.909625e+00	4.007512e+00	3.760006e+00	3.538072e+00	3.231236e-01	2.213999e-01	2.213999e-01	2.213999e-01
2.7639579878e-07	4.073432e+00	3.519350e+00	3.369446e+00	3.940170e+00	2.831668e+00	3.711751e+00	2.751522e-01	3.470169e-01	3.470169e-01	3.470169e-01
2.7639579878e-07	3.754541e+00	2.733823e+00	4.826724e+00	3.018269e+00	4.022736e+00	3.102325e+00	2.515393e-01	3.462317e-01	3.462317e-01	3.462317e-01
2.7639579878e-07	3.958050e+00	4.244920e+00	2.955105e+00	3.930659e+00	3.437632e+00	4.075821e+00	2.806204e-01	5.063934e-01	5.063934e-01	5.063934e-01
2.7639579878e-07	3.318445e+00	3.677391e+00	3.552420e+00	3.197223e+00	3.589543e+00	3.814724e+00	2.609844e-01	4.914764e-01	4.914764e-01	4.914764e-01
2.7639579878e-07	3.607676e+00	3.306813e+00	4.327718e+00	3.561154e+00	2.892531e+00	3.164384e+00	2.647128e-01	4.639976e-01	4.639976e-01	4.639976e-01
2.7639579878e-07	2.488606e+00	3.506460e+00	3.324981e+00	3.916470e+00	3.309959e+00	2.668983e+00	2.410999e-01	3.399509e-01	3.399509e-01	3.399509e-01
2.7639579878e-07	3.022967e+00	3.021053e+00	2.732329e+00	3.263299e+00	2.404299e+00	3.498949e+00	2.798747e-01	2.692914e-01	2.692914e-01	2.692914e-01
2.7639579878e-07	2.850219e+00	3.422028e+00	3.639333e+00	3.823636e+00	4.343074e+00	3.217696e+00	2.932968e-01	4.577168e-01	4.577168e-01	4.577168e-01
2.7639579878e-07	3.115238e+00	3.873856e+00	3.842714e+00	3.150342e+00	3.312781e+00	3.482245e+00	2.868343e-01	2.810679e-01	2.810679e-01	2.810679e-01
2.7639579878e-07	3.580914e+00	4.312921e+00	3.841235e+00	4.326572e+00	2.975991e+00	3.417141e+00	3.022448e-01	2.504488e-01	2.504488e-01	2.504488e-01
2.7639579878e-07	4.063403e+00	3.898534e+00	3.308265e+00	3.580531e+00	3.127372e+00	3.757192e+00	2.443311e-01	3.823466e-01	3.823466e-01	3.823466e-01
